20191001 074300;118.042000;118.042000;118.026000;118.039000;0
20191001 074400;118.040000;118.049000;118.037000;118.046000;0
20191001 074500;118.047000;118.052000;118.042000;118.047000;0
20191001 074600;118.048000;118.055000;118.046000;118.055000;0
20191001 074700;118.054000;118.066000;118.050000;118.066000;0
20191001 074800;118.065000;118.076000;118.064000;118.076000;0
20191001 074900;118.075000;118.079000;118.074000;118.079000;0
20191001 075000;118.079000;118.079000;118.071000;118.074000;0
20191001 075100;118.074000;118.088000;118.072000;118.087000;0
20191001 075200;118.085000;118.089000;118.076000;118.076000;0
20191001 075300;118.076000;118.083000;118.069000;118.079000;0
20191001 075400;118.079000;118.079000;118.054000;118.058000;0
20191001 075500;118.057000;118.061000;118.041000;118.058000;0
20191001 075600;118.060000;118.079000;118.060000;118.075000;0
20191001 075700;118.075000;118.088000;118.073000;118.083000;0
20191001 075800;118.083000;118.109000;118.083000;118.105000;0
20191001 075900;118.107000;118.118000;118.076000;118.082000;0
20191001 080000;118.082000;118.090000;118.071000;118.076000;0
20191001 080100;118.075000;118.075000;118.046000;118.046000;0
